date,entity,classification,softmax_scores
2020-09-26 06:00:08+00:00,the3million,NEUTRAL,"{'positive': 0.0011627547210082412, 'negative': 0.03877193108201027, 'neutral': 0.9600653052330017}"
2020-09-26 06:00:08+00:00,Royal Bank of Scotland,NEGATIVE,"{'positive': 0.0019198573427274823, 'negative': 0.6030309796333313, 'neutral': 0.39504915475845337}"
2020-09-26 06:00:08+00:00,RBS,NEGATIVE,"{'positive': 0.002124761464074254, 'negative': 0.5634857416152954, 'neutral': 0.43438947200775146}"
2020-09-26 06:00:08+00:00,Joint Council for the Welfare of Immigrants,NEUTRAL,"{'positive': 0.002414353657513857, 'negative': 0.49069544672966003, 'neutral': 0.5068901777267456}"
2020-09-26 06:00:08+00:00,EEA,NEUTRAL,"{'positive': 0.002414353657513857, 'negative': 0.49069544672966003, 'neutral': 0.5068901777267456}"
2020-09-26 05:00:06+00:00,House of Commons,NEUTRAL,"{'positive': 0.0016759386053308845, 'negative': 0.09811388701200485, 'neutral': 0.9002101421356201}"
2020-09-26 05:00:06+00:00,Tory,NEUTRAL,"{'positive': 0.0016493821749463677, 'negative': 0.1770070642232895, 'neutral': 0.8213436007499695}"
2020-09-26 05:00:06+00:00,Conservative,NEUTRAL,"{'positive': 0.0016759386053308845, 'negative': 0.09811388701200485, 'neutral': 0.9002101421356201}"
2020-09-26 05:00:06+00:00,Labour,NEUTRAL,"{'positive': 0.0016759386053308845, 'negative': 0.09811388701200485, 'neutral': 0.9002101421356201}"
2020-09-26 05:00:06+00:00,Brexit,NEUTRAL,"{'positive': 0.0016759386053308845, 'negative': 0.09811388701200485, 'neutral': 0.9002101421356201}"
2020-09-26 05:00:06+00:00,Times,NEUTRAL,"{'positive': 0.0016759386053308845, 'negative': 0.09811388701200485, 'neutral': 0.9002101421356201}"
2020-09-26 05:00:06+00:00,Committee,NEUTRAL,"{'positive': 0.0016759386053308845, 'negative': 0.09811388701200485, 'neutral': 0.9002101421356201}"
2020-09-26 05:00:06+00:00,Sage,NEUTRAL,"{'positive': 0.0013796536950394511, 'negative': 0.09909573197364807, 'neutral': 0.8995246291160583}"
2020-09-26 05:00:06+00:00,One Nation,NEUTRAL,"{'positive': 0.0016759386053308845, 'negative': 0.09811388701200485, 'neutral': 0.9002101421356201}"
2020-09-26 05:00:06+00:00,ConservativeHome,NEUTRAL,"{'positive': 0.0016759386053308845, 'negative': 0.09811388701200485, 'neutral': 0.9002101421356201}"
2020-09-26 05:00:06+00:00,BritainThinks,NEUTRAL,"{'positive': 0.0016759386053308845, 'negative': 0.09811388701200485, 'neutral': 0.9002101421356201}"
2020-09-26 05:00:06+00:00,Tories,NEUTRAL,"{'positive': 0.0016759386053308845, 'negative': 0.09811388701200485, 'neutral': 0.9002101421356201}"
2020-09-26 05:00:06+00:00,Corbynite,NEUTRAL,"{'positive': 0.0016759386053308845, 'negative': 0.09811388701200485, 'neutral': 0.9002101421356201}"
2020-09-26 05:00:06+00:00,Equality and Human Rights Commission,NEUTRAL,"{'positive': 0.0016759386053308845, 'negative': 0.09811388701200485, 'neutral': 0.9002101421356201}"
2020-09-25 17:33:06+00:00,Tory,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Conservative,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,EU,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Commons,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Labour,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Brexit,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Guardian,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Covid-19,NEUTRAL,"{'positive': 0.002565292175859213, 'negative': 0.014641770161688328, 'neutral': 0.9827929735183716}"
2020-09-25 17:33:06+00:00,ONS,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Facebook,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,NHS,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,PA Media,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Public Health Wales,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,NHS England,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,DUP,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Treasury,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Today,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Office for National Statistics,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Twitter,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Tesco,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Reuters,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Public Health England,NEUTRAL,"{'positive': 0.0016552769811823964, 'negative': 0.018899034708738327, 'neutral': 0.97944575548172}"
2020-09-25 17:33:06+00:00,Sunak,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Sky News,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Burnley,POSITIVE,"{'positive': 0.9188433289527893, 'negative': 0.007940035313367844, 'neutral': 0.07321658730506897}"
2020-09-25 17:33:06+00:00,Pendle,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Sunderland,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Stockport,NEUTRAL,"{'positive': 0.0032793476711958647, 'negative': 0.39424559473991394, 'neutral': 0.6024750471115112}"
2020-09-25 17:33:06+00:00,Police Scotland,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,PHE,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,ITV,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Good Morning Britain,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,NHS Test and Trace,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,University of Glasgow,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Scientific Advisory Group for Emergencies,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,King’s College London,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Sage,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Zuhlke Engineering,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Joint Biosecurity Centre,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,JBC,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Glasgow University,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,National Records of Scotland,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,PA,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,University of Reading,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Blackpool,NEUTRAL,"{'positive': 0.002870588330551982, 'negative': 0.3549524247646332, 'neutral': 0.6421769857406616}"
2020-09-25 17:33:06+00:00,Blackpool South,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Scottish Government,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,National Union of Students,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,British Computer Society,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,BCS,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Chartered Institute for IT,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Glasgow Caledonian University,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Queen Mary,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,University of London,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Welsh Conservatives,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Press Association,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Open University,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Universities Scotland,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,NUS Scotland,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,ICU,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,London Councils,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,City of London,NEUTRAL,"{'positive': 0.002802975242957473, 'negative': 0.018465794622898102, 'neutral': 0.9787311553955078}"
2020-09-25 17:33:06+00:00,Zoe Covid,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Department for Health and Social Care,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,DHSC,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,NHS Covid-19,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,British Medical Association,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,BMA,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,COBR,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Metropolitan Police Federation,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Independent Office for Police Conduct,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,MPS,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,BBC Radio 4,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Plaid Cymru,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Boohoo,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,British Retail Consortium,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,BRC,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,University of Liverpool,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Committee of Conservative,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Ex-Tory,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Next,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,Job Support Scheme,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:33:06+00:00,BBC Radio Scotland,NEUTRAL,"{'positive': 0.004155876114964485, 'negative': 0.026139002293348312, 'neutral': 0.9697051644325256}"
2020-09-25 17:18:55+00:00,Boohoo,NEUTRAL,"{'positive': 0.29519161581993103, 'negative': 0.03388533741235733, 'neutral': 0.6709229946136475}"
2020-09-25 17:18:55+00:00,Levitt,NEUTRAL,"{'positive': 0.0025321210268884897, 'negative': 0.01161773782223463, 'neutral': 0.9858501553535461}"
2020-09-25 17:18:55+00:00,Guardian and Sunday Times,NEUTRAL,"{'positive': 0.008745378814637661, 'negative': 0.010830868035554886, 'neutral': 0.9804238080978394}"
2020-09-25 17:18:55+00:00,Leicester Labour,NEUTRAL,"{'positive': 0.01393168792128563, 'negative': 0.0353199727833271, 'neutral': 0.9507483839988708}"
2020-09-25 17:18:55+00:00,Labour Behind The Label,NEUTRAL,"{'positive': 0.01393168792128563, 'negative': 0.0353199727833271, 'neutral': 0.9507483839988708}"
2020-09-25 17:18:55+00:00,QC,NEUTRAL,"{'positive': 0.003908153157681227, 'negative': 0.010397658683359623, 'neutral': 0.9856941103935242}"
2020-09-25 17:18:55+00:00,Boohoo HQ,NEUTRAL,"{'positive': 0.01393168792128563, 'negative': 0.0353199727833271, 'neutral': 0.9507483839988708}"
2020-09-25 16:45:24+00:00,Guardian,NEUTRAL,"{'positive': 0.0034642736427485943, 'negative': 0.002392739988863468, 'neutral': 0.9941429495811462}"
2020-09-25 16:45:24+00:00,Palantir Technologies,NEUTRAL,"{'positive': 0.014209765940904617, 'negative': 0.002235687803477049, 'neutral': 0.9835545420646667}"
2020-09-25 16:45:24+00:00,Wall Street Journal,NEUTRAL,"{'positive': 0.003200121456757188, 'negative': 0.0012137952726334333, 'neutral': 0.9955860376358032}"
2020-09-25 16:45:24+00:00,New York Stock Exchange,NEUTRAL,"{'positive': 0.003866387065500021, 'negative': 0.001687206095084548, 'neutral': 0.9944463968276978}"
2020-09-25 16:45:24+00:00,Palantir,NEUTRAL,"{'positive': 0.008990701287984848, 'negative': 0.14903511106967926, 'neutral': 0.841974139213562}"
2020-09-25 16:45:24+00:00,PitchBook,NEUTRAL,"{'positive': 0.0031119268387556076, 'negative': 0.002569937612861395, 'neutral': 0.9943181872367859}"
2020-09-25 16:45:24+00:00,Spotify,NEUTRAL,"{'positive': 0.047577667981386185, 'negative': 0.004547013435512781, 'neutral': 0.9478752613067627}"
2020-09-25 16:45:24+00:00,Slack,NEUTRAL,"{'positive': 0.08162860572338104, 'negative': 0.006002976559102535, 'neutral': 0.9123684167861938}"
2020-09-25 16:45:24+00:00,JRR Tolkien,NEUTRAL,"{'positive': 0.006900003645569086, 'negative': 0.002295606303960085, 'neutral': 0.9908044338226318}"
2020-09-25 16:45:24+00:00,Lord of the Rings,NEUTRAL,"{'positive': 0.008633429184556007, 'negative': 0.002202394651249051, 'neutral': 0.9891641736030579}"
2020-09-25 16:45:24+00:00,In-Q-Tel,NEUTRAL,"{'positive': 0.010599038563668728, 'negative': 0.0010689295595511794, 'neutral': 0.9883319735527039}"
2020-09-25 16:45:24+00:00,CIA,NEUTRAL,"{'positive': 0.006126048043370247, 'negative': 0.0007226041634567082, 'neutral': 0.9931513071060181}"
2020-09-25 16:45:24+00:00,US Immigration and Customs Enforcement,NEUTRAL,"{'positive': 0.001714837970212102, 'negative': 0.0032830683048814535, 'neutral': 0.9950020909309387}"
2020-09-25 16:45:24+00:00,Ice,NEUTRAL,"{'positive': 0.0026616191025823355, 'negative': 0.0030317436903715134, 'neutral': 0.9943066239356995}"
2020-09-25 16:45:24+00:00,FBI,NEUTRAL,"{'positive': 0.005320302210748196, 'negative': 0.002904495457187295, 'neutral': 0.9917751550674438}"
2020-09-25 16:45:24+00:00,NSA,NEUTRAL,"{'positive': 0.005498953629285097, 'negative': 0.0021581414621323347, 'neutral': 0.9923428893089294}"
2020-09-25 16:45:24+00:00,Centers for Disease Control and Prevention,NEUTRAL,"{'positive': 0.007666857447475195, 'negative': 0.002457964699715376, 'neutral': 0.9898751378059387}"
2020-09-25 16:45:24+00:00,Special Operations Command,NEUTRAL,"{'positive': 0.020367899909615517, 'negative': 0.00304678943939507, 'neutral': 0.976585328578949}"
2020-09-25 16:45:24+00:00,West Point,NEUTRAL,"{'positive': 0.01241976022720337, 'negative': 0.002573484554886818, 'neutral': 0.9850067496299744}"
2020-09-25 16:45:24+00:00,IRS,NEUTRAL,"{'positive': 0.036682747304439545, 'negative': 0.0029301519971340895, 'neutral': 0.960387110710144}"
2020-09-25 16:45:24+00:00,Ponzi,NEUTRAL,"{'positive': 0.003576315240934491, 'negative': 0.011205362156033516, 'neutral': 0.985218346118927}"
2020-09-25 16:45:24+00:00,Thiel,NEUTRAL,"{'positive': 0.003872254863381386, 'negative': 0.0013415991561487317, 'neutral': 0.9947861433029175}"
2020-09-25 16:45:24+00:00,Cohen,NEUTRAL,"{'positive': 0.006488096434623003, 'negative': 0.004782927688211203, 'neutral': 0.9887290000915527}"
2020-09-25 16:45:24+00:00,WeWork,NEUTRAL,"{'positive': 0.006488096434623003, 'negative': 0.004782927688211203, 'neutral': 0.9887290000915527}"
2020-09-25 16:45:24+00:00,Interfaith Center on Corporate Responsibility,NEUTRAL,"{'positive': 0.006488096434623003, 'negative': 0.004782927688211203, 'neutral': 0.9887290000915527}"
2020-09-25 16:45:24+00:00,Dealogic,NEUTRAL,"{'positive': 0.006488096434623003, 'negative': 0.004782927688211203, 'neutral': 0.9887290000915527}"
2020-09-25 15:42:21+00:00,Covid-19,NEUTRAL,"{'positive': 0.003948998637497425, 'negative': 0.4561915397644043, 'neutral': 0.539859414100647}"
2020-09-25 15:42:21+00:00,ONS,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,NHS,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Treasury,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Office for National Statistics,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,European Union,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Tesco,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Bank of England,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,CAC,NEGATIVE,"{'positive': 0.0017767766257748008, 'negative': 0.9967323541641235, 'neutral': 0.0014908291632309556}"
2020-09-25 15:42:21+00:00,CMC Markets,NEUTRAL,"{'positive': 0.005511395633220673, 'negative': 0.10311545431613922, 'neutral': 0.8913730978965759}"
2020-09-25 15:42:21+00:00,IAG,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Rolls-Royce,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Land Securities,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Group,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Resolution Foundation,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Caesars Entertainment,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,William Hill,NEUTRAL,"{'positive': 0.15542814135551453, 'negative': 0.3201513886451721, 'neutral': 0.524420440196991}"
2020-09-25 15:42:21+00:00,Apollo,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Caesars,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Sky News,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Congress,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,XM,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,CVA,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Caesars Palace,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Monaco,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Next,NEUTRAL,"{'positive': 0.006220924202352762, 'negative': 0.14542263746261597, 'neutral': 0.8483564257621765}"
2020-09-25 15:42:21+00:00,Exchequer,NEUTRAL,"{'positive': 0.005004778504371643, 'negative': 0.06539154052734375, 'neutral': 0.9296036958694458}"
2020-09-25 15:42:21+00:00,Brexit Britain,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Principality of Monaco,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Sunday Times,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Revolution,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Nasdaq Composite,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,The Board of William Hill plc,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Apollo Management International LLP,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,"Apollo Global Management, Inc.",NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Apollo”),NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,"Caesars Entertainment, Inc",NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Caesars”),NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
